MOF Name,PLD (log10),LCD (log10),Density (g/cc),VSA (m2/cc),VF ,DC_CH4 (log10),DC_CO2 (log10),DC_H2S (log10),Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O
GOSDEZ_stripped.cif,0.760042309,0.908095051,0.9871639999999999,1616.47,0.62284,-3.18,-3.91,-3.64,-17.08572212,-32.13712171,-26.77315759,-69.40067658
GOSDID_stripped.cif,0.663049466,0.89257985,1.06883,1178.48,0.5657800000000001,-3.41,-3.91,-3.94,-19.86869749,-34.68495278,-32.09424584,-73.30228167
GOSKEG_stripped.cif,0.71719185,0.851259572,0.9431930000000001,1489.35,0.60756,-3.46,-3.75,-3.67,-20.34134639,-28.03101978,-27.9261188,-56.3106233
GOTDIE_stripped.cif,0.661007691,0.6750502429999999,1.48127,138.549,0.40688,-2.84,-3.36,-3.28,-23.48906403,-26.90715652,-31.315307899999997,-42.42932666
GOTNEK_stripped.cif,0.713695462,0.8250962140000001,1.16398,1043.16,0.5516800000000001,-4.1,-4.52,-4.26,-26.20439898,-44.26458172,-36.74513945,-101.5759108
GOVHAC_stripped.cif,0.723270093,0.812117535,1.3337700000000001,869.477,0.5098600000000001,-3.55,-4.63,-4.63,-21.57774737,-44.6471649,-50.98180862,-87.86214831
GOVMEJ_stripped.cif,0.6684576720000001,0.764424977,0.773842,1893.8,0.69484,-3.17,-3.77,-3.65,-16.59134461,-32.12047805,-30.43078676,-64.78795391
GOVSER_stripped.cif,0.868060481,0.8994462129999999,0.9295260000000001,1366.46,0.59856,-3.27,-3.63,-3.66,-18.49069502,-22.41632022,-25.4031642,-13.36250651
GOVXIA_stripped.cif,0.722895408,0.82429444,1.1406,912.073,0.4984,-3.38,-3.83,-3.69,-20.22685575,-26.83137383,-29.96084716,-18.10539844
GOYLEN_stripped.cif,0.586124636,0.7473690759999999,1.41711,1205.9,0.5393,-3.5,-4.28,-4.94,-15.78959613,-46.0340479,-42.32679079,-112.7230256
GOYLUB_stripped.cif,0.663835621,0.711140518,1.42372,959.6610000000001,0.57224,-3.64,-4.47,-4.75,-20.48621666,-41.80971306,-38.330426700000004,-69.05293082
GUBVUU_stripped.cif,0.616118269,0.824623002,1.0935,1096.66,0.54206,-3.35,-3.63,-3.77,-20.57542779,-25.63287337,-28.48067256,-18.18799018
GUCFIV_stripped.cif,0.662644523,0.73458863,0.817349,1483.54,0.6242800000000001,-3.47,-4.39,-4.61,-19.45344885,-42.52491201,-40.14835976,-81.26192667
GUDJOG_stripped.cif,0.697917738,0.88561618,1.00363,1654.91,0.60526,-3.04,-4.14,-3.62,-17.70499073,-40.45970531,-30.88267652,-87.0693399
GUDLAU_stripped.cif,0.750949408,0.818940769,2.18222,2688.02,0.78554,-2.79,-3.38,-3.27,-7.601608955,-19.35045523,-19.33343761,-46.51016074
GUFBEQ_stripped.cif,0.7542940459999999,0.824872023,1.29626,579.4540000000001,0.43664,-3.48,-3.64,-3.75,-19.63310835,-23.73832307,-25.91891584,-88.52658987
GUFBOA_stripped.cif,0.606514643,0.764492208,1.3593899999999999,521.346,0.4479,-4.03,-4.08,-4.23,-22.78395365,-67.05415675,-30.53824155,-71.37110949
GUGJEZ_stripped.cif,0.825991177,1.140779785,0.986677,2191.85,0.7803800000000001,-3.06,-3.72,-4.07,-13.58173346,-30.33711938,-32.02370905,-77.06842963
GUGKIE01_stripped.cif,0.619125693,0.7833789659999999,1.28577,523.93,0.4662,-3.48,-3.68,-3.77,-22.51990578,-28.01478562,-30.90769207,-18.92059627
GUGNON_stripped.cif,0.6372685229999999,0.717896743,1.04494,841.188,0.5291,-3.7,-4.25,-4.76,-21.60443898,-37.14213546,-40.36639155,-63.29147102
GUHNUU_stripped.cif,0.709970882,0.914970077,0.946932,1689.4,0.6218600000000001,-3.02,-3.94,-3.4,-16.98375649,-36.458323,-29.36604231,-75.17155585
GUHPAC_stripped.cif,0.708361404,0.915853418,0.972915,1700.0,0.61632,-3.01,-4.13,-3.58,-17.14797474,-39.57030906,-30.34905636,-86.10756429
GUHPEG_stripped.cif,0.656328231,0.757466634,1.21796,859.432,0.5226,-3.79,-4.48,-4.96,-20.59321823,-51.48438844,-50.85296572,-116.98318909999999
GUJREK_stripped.cif,0.784998648,0.8258919720000001,1.27207,834.802,0.51918,-3.44,-3.91,-3.77,-17.46315219,-27.54764459,-26.54882738,-42.70193756
GUJREK01_stripped.cif,0.7855255790000001,0.825235869,1.27207,834.205,0.51928,-3.33,-3.9,-3.74,-17.45693249,-27.51255575,-26.63907778,-42.16703457
GUJYOB_stripped.cif,0.670745746,0.714631481,0.8845149999999999,2802.94,0.6736,-2.28,-3.3,-3.0,-15.08732444,-28.61829429,-24.44671478,-54.1952036
GUJYOB01_stripped.cif,0.672685144,0.7240201340000001,0.856512,2799.1,0.68634,-2.21,-3.29,-2.96,-14.5488343,-27.53866234,-23.55280232,-53.35503543
GUKDUM_stripped.cif,0.581710782,0.7505770429999999,1.29732,608.929,0.5275,-4.18,-5.11,-5.74,-20.54107293,-45.60645839,-48.68862236,-81.846171
GUKFAU_stripped.cif,0.593392412,0.710551443,1.2685899999999999,693.587,0.52686,-3.73,-5.27,-4.84,-21.44502847,-49.9982404,-46.54370818,-87.61835368
GUKYUI_stripped.cif,0.718790569,0.7772970220000001,1.22627,662.247,0.4881,-3.41,-4.64,-3.72,-18.77438517,-36.3559613,-26.09316891,-91.16340091
GUKZIW_stripped.cif,0.589620127,0.693189463,1.73567,730.668,0.4845,-3.53,-4.61,-4.98,-22.111621300000003,-48.28624509,-48.05628871,-104.02664109999999
GULGEZ_stripped.cif,0.711310247,0.8847761120000001,2.72007,772.998,0.46468000000000004,-3.49,-3.94,-3.87,-14.85880516,-17.21334162,-19.43903647,-10.29702821
GULNUX_stripped.cif,0.70080579,0.722387094,0.8757729999999999,2467.29,0.76702,-2.38,-3.34,-3.12,-10.40157329,-19.53198057,-19.98298867,-34.39626597
GULVUF_stripped.cif,1.185404451,1.206835857,0.674334,1544.95,0.7308,-3.4,-3.7,-3.81,-17.38851443,-22.7350579,-25.42450584,-41.21731405
GULWEQ_stripped.cif,0.8025780779999999,1.1613434409999999,0.787733,1686.05,0.7330800000000001,-3.71,-3.74,-3.95,-15.32250978,-20.09478235,-21.48713857,-12.10286681
GULWIU_stripped.cif,0.752801085,1.016935194,0.970541,1992.11,0.70062,-3.45,-3.6,-3.64,-14.99495289,-20.07319509,-21.33624245,-19.54769146
GULWOA_stripped.cif,0.85612263,0.88162428,1.27683,1622.27,0.64052,-3.16,-4.85,-4.47,-13.99186536,-43.75752399,-44.13619492,-97.11337885
GULYIX_stripped.cif,0.718773972,0.777276715,1.4863600000000001,2288.64,0.7351800000000001,-2.88,-3.62,-3.8,-9.426650712,-22.55103559,-27.00973621,-51.12641414
GULYOD_stripped.cif,0.701528266,0.8718139490000001,1.39514,2544.92,0.74988,-2.99,-3.96,-3.69,-9.146917591000001,-27.16632824,-23.39601069,-46.90011507
GULYUJ_stripped.cif,0.86177867,0.922208875,1.20003,2370.99,0.78718,-2.7,-3.41,-3.89,-7.408862926,-17.69179879,-27.35450139,-50.22359851
GUNZAS_stripped.cif,0.68101951,0.93835308,1.09483,1580.37,0.61648,-3.11,-3.71,-3.79,-17.69556526,-32.08182563,-32.88993388,-66.12120853
GUNZIA_stripped.cif,0.633954997,0.7660222529999999,1.2153,668.4730000000001,0.51776,-3.82,-3.98,-4.32,-23.94854841,-31.59560756,-32.45093215,-17.45734958
GUPBEZ_stripped.cif,0.641754626,0.862825814,2.5399,364.35,0.44411999999999996,-4.2,-3.98,-5.07,-26.89568252,-31.44872974,-39.21789326,-23.67185494
GUPBEZ01_stripped.cif,0.649449747,0.8692728000000001,2.45415,399.028,0.46312,-4.1,-3.92,-4.56,-24.34086873,-28.02878878,-35.03788645,-22.27762219
GUPBEZ02_stripped.cif,1.035438544,1.377334122,0.920485,1579.2,0.79572,-2.67,-2.93,-2.97,-9.344293517,-12.05612181,-13.61111574,-11.07447455
GUPBOJ01_stripped.cif,0.5884129,0.744492478,1.53742,324.164,0.49168,-4.72,-4.31,-4.7,-20.89383614,-26.17139266,-28.00752428,-19.78595148
GUPCEA_stripped.cif,0.900702962,1.314215992,0.8268620000000001,1375.43,0.7069,-3.12,-3.38,-3.48,-13.14540952,-16.50668206,-18.40878406,-9.273246495
GUPCUQ01_stripped.cif,0.583366563,1.099756584,1.13523,1390.17,0.6526,-3.82,-3.66,-3.75,-13.10391964,-16.93414182,-19.85049358,-18.35799921
GUPDEB_stripped.cif,0.8838839190000001,1.315698144,0.945473,1456.84,0.71012,-3.17,-3.62,-3.54,-12.48051252,-19.66258268,-20.39662862,-21.03960867
GUPDIF_stripped.cif,0.585573519,0.67647778,1.19856,376.01300000000003,0.5425,-3.73,-4.03,-4.04,-21.06834838,-28.407373200000002,-28.09807498,-15.39211166
GUPYIZ_stripped.cif,0.6261092979999999,0.718788909,2.79902,315.20099999999996,0.44018,-3.1,-3.45,-3.42,-21.98443821,-25.60124801,-28.75970265,-62.20296028
GUQWOG_stripped.cif,0.666993198,0.865279908,0.957966,1723.89,0.61888,-3.29,-3.59,-3.67,-19.02489877,-23.11519534,-26.79037997,-14.76941168
GURCUS_stripped.cif,0.621245888,0.71823339,1.2047,731.515,0.5149,-3.94,-4.22,-4.27,-23.44144369,-27.34505274,-31.25188942,-19.52760214
GURMOX_stripped.cif,0.652109938,0.803170906,0.9332,1816.04,0.64328,-3.42,-3.59,-3.61,-18.39217521,-24.96344594,-25.84270767,-41.35651241
GURVIZ_stripped.cif,0.608859649,0.757763353,1.38695,455.48199999999997,0.42746000000000006,-3.75,-3.85,-3.97,-20.48335055,-25.96335664,-30.50610501,-20.97505426
GURYID_stripped.cif,0.765271325,0.804182382,1.31839,716.425,0.49832,-2.98,-3.27,-3.25,-20.52059827,-25.61117731,-27.85245294,-21.24101775
GURYOJ_stripped.cif,0.760046083,0.800158734,1.04154,537.186,0.60354,-3.05,-3.39,-3.26,-19.83928226,-24.86259405,-27.11393673,-20.44653932
GURYUP_stripped.cif,0.626134979,0.720646267,1.11269,1069.68,0.5757800000000001,-3.7,-3.77,-3.95,-22.12787151,-28.54788194,-31.79239336,-21.30129246
GUSMAJ_stripped.cif,0.58050872,0.669122474,1.32282,304.818,0.46293999999999996,-4.19,-4.17,-4.59,-25.86126913,-30.16102792,-37.12819518,-23.30827839
GUSPUG_stripped.cif,1.056110204,1.125738513,1.44659,823.0889999999999,0.55408,-3.48,-3.88,-3.95,-15.0201299,-44.80038488,-24.14284317,-31.69108841
GUTJUB_stripped.cif,0.648553205,0.868395191,0.859958,1739.47,0.66246,-3.57,-4.08,-4.87,-17.25040516,-35.48940953,-37.47921897,-74.34248829999999
GUTYEA_stripped.cif,0.607359575,0.6694405489999999,1.2790700000000002,427.241,0.5591,-3.81,-5.56,-5.3,-21.80162025,-53.18738869,-47.71091393,-99.85092024
GUVZII_stripped.cif,0.8635827640000001,0.8963889629999999,4.38328,1326.9,0.5529999999999999,-3.61,-3.9,-4.11,-12.84055696,-21.07636801,-23.99875559,-25.72078191
GUWXEB_stripped.cif,0.744461191,0.836806257,1.08287,940.914,0.5431,-3.74,-4.05,-4.12,-18.87228077,-25.2895484,-31.56111414,-27.03913369
GUXJUF_stripped.cif,0.596188997,0.686318922,1.41449,577.25,0.46033999999999997,-3.84,-4.25,-4.39,-20.01910485,-32.49856216,-36.50784023,-52.62193821
GUXRAT_stripped.cif,0.7831192840000001,0.805465515,1.17814,829.487,0.5697,-4.25,-4.06,-4.38,-23.6741797,-29.15210198,-33.07540169,-19.15178813
GUYHUF_stripped.cif,0.747955307,0.880648415,1.06576,741.5269999999999,0.56184,-3.62,-4.53,-4.12,-19.56728317,-45.37624882,-35.34568852,-96.13742137
GUYJER_stripped.cif,0.7391687140000001,0.888110945,1.09877,1136.37,0.5665399999999999,-3.63,-4.97,-5.2,-19.56262089,-52.02957969,-47.40770376,-109.5406507
GUYLOC_stripped.cif,0.7506318000000001,0.8331196890000001,1.06721,1500.16,0.5899399999999999,-3.19,-3.53,-3.49,-19.01439196,-23.73020327,-25.793098999999998,-12.54214092
GUYLUI_stripped.cif,0.582191813,0.670888467,1.53559,278.82099999999997,0.41700000000000004,-4.16,-3.94,-4.28,-24.85018677,-31.55869194,-32.83259339,-16.98496577
GUYLUI01_stripped.cif,0.5910356529999999,0.677687235,1.5172700000000001,309.955,0.42052,-3.98,-3.93,-4.17,-24.70397535,-31.17216841,-32.58321627,-16.68326444
GUYMAP_stripped.cif,0.71802977,0.848762254,1.07663,1484.52,0.5797399999999999,-3.14,-3.36,-3.52,-18.74570426,-22.67310252,-25.419281899999998,-12.4358715
GUYVIF_stripped.cif,0.613096225,0.7914344870000001,1.05921,1440.48,0.60728,-3.65,-4.32,-4.98,-17.98705025,-39.46013044,-42.02914645,-93.1760488
GUZVUU_stripped.cif,0.7240455509999999,0.829082387,1.37127,944.155,0.52388,-3.5,-5.42,-5.74,-17.03560851,-56.17257805,-63.79311402,-94.38869932
HABQUY_stripped.cif,1.08236523,1.4105753030000001,0.289452,1658.49,0.8810399999999999,-2.69,-3.13,-3.19,-10.71841981,-16.9392956,-17.38413204,-26.20090185
HABREJ_stripped.cif,0.5977247960000001,0.8263197529999999,1.11531,1105.25,0.5390199999999999,-3.81,-3.89,-4.17,-21.81363424,-28.62510974,-31.7991582,-18.99563135
HACNIL_stripped.cif,0.8012973529999999,0.9100157529999999,0.874484,1448.56,0.61166,-3.22,-3.52,-3.77,-17.33726951,-21.55153287,-26.13068231,-17.89604093
HADLAA_stripped.cif,0.658683794,0.8826588470000001,1.6642700000000001,1295.83,0.5546800000000001,-3.68,-3.9,-4.6,-20.19607824,-28.5561875,-43.26407206,-45.66580544
HADLOQ_stripped.cif,0.981669137,1.000555108,0.70214,1662.21,0.71116,-3.13,-3.32,-3.46,-14.53083167,-18.83253259,-20.41427205,-12.13417222
HADLOQ01_stripped.cif,0.98200741,1.0014104670000001,0.710128,1688.43,0.71136,-3.13,-3.38,-3.52,-14.50441874,-18.79937094,-20.39359357,-12.11884871
HADMAD_stripped.cif,0.9383630909999999,0.9460757790000001,0.846692,1513.05,0.6724600000000001,-3.06,-3.46,-3.71,-14.73392155,-22.41905616,-26.95002154,-40.49215781
HADMAD01_stripped.cif,0.981372762,0.99648803,0.7816069999999999,1618.91,0.70022,-3.05,-3.79,-4.03,-14.38839715,-27.23067483,-33.49967237,-50.99515244
HADPOU_stripped.cif,0.61099108,0.6654749839999999,1.93861,621.375,0.5017199999999999,-2.72,-4.28,-4.01,-21.70505153,-35.6585614,-39.09748437,-48.56901502
HADXUG_stripped.cif,0.614008745,0.6732633440000001,1.6600099999999998,537.476,0.44401999999999997,-3.48,-3.57,-3.7,-23.99934777,-30.54439193,-32.79572278,-19.353596300000003
HAFPUB_stripped.cif,0.6298701560000001,0.6866836279999999,2.17862,464.69599999999997,0.3693,-3.05,-3.74,-3.47,-24.28392085,-33.15732657,-34.61081078,-26.48505377
HAFVOB_stripped.cif,0.61299248,0.7483237229999999,0.989877,1121.66,0.56414,-3.79,-4.49,-4.2,-21.26036046,-38.45364277,-33.37302212,-63.17243409
HAFVUH_stripped.cif,0.853785792,0.860837906,0.939305,1450.83,0.6082,-2.99,-3.23,-3.33,-17.07856928,-20.91966567,-22.65002131,-11.98086369
HAFWAO_stripped.cif,0.6197453270000001,0.968869905,0.852858,1167.02,0.63226,-3.57,-3.7,-3.75,-16.82932751,-22.19083588,-25.988767499999998,-19.93414423
HAGTIV_stripped.cif,0.586905596,0.757365657,1.4341899999999999,249.707,0.42876000000000003,-4.26,-4.94,-4.43,-19.62877717,-24.46569231,-28.21187036,-19.69049682
HAHCAX_stripped.cif,0.7705633679999999,0.8360790440000001,0.840075,1865.09,0.66398,-3.06,-3.43,-3.3,-16.02421071,-21.65101347,-22.0368757,-31.00786857
HAHCEB_stripped.cif,0.6103268629999999,0.674420195,1.39501,447.49,0.44114,-3.58,-4.14,-3.96,-23.67128905,-33.74782675,-37.21029974,-43.36186098
HAHCUR_stripped.cif,0.7772549559999999,0.8572287359999999,1.1060299999999998,1069.34,0.5473,-3.16,-3.37,-3.48,-19.71297983,-24.86350432,-28.628965100000002,-19.6213026
HAHPAH_stripped.cif,0.611329185,0.740119416,1.0144,553.992,0.53572,-3.81,-4.26,-4.02,-22.80391776,-35.2810472,-34.30277697,-93.90896396
HAHPIQ_stripped.cif,0.935714791,0.979449122,2.19292,564.661,0.44523999999999997,-3.17,-3.42,-3.45,-13.68522368,-16.15664975,-17.78095751,-8.625469512999999
HAHZUM_stripped.cif,0.924373373,0.979997005,0.636007,2128.32,0.75378,-2.84,-4.11,-3.48,-12.51255734,-36.50756837,-23.94471053,-53.95035715
HAJJUY01_stripped.cif,0.588588766,0.731704776,1.13829,480.531,0.5249,-4.02,-3.92,-4.3,-24.59290185,-29.1505235,-34.46762936,-19.40553326
HAKDUU_stripped.cif,0.597246403,0.8090894790000001,1.2941799999999999,380.056,0.44972,-4.0,-3.94,-4.42,-23.61642602,-34.58930832,-46.33154618,-64.32710834
HAKFOQ01_stripped.cif,0.592881497,0.6972214940000001,0.867074,1199.93,0.6178600000000001,-3.53,-4.78,-3.88,-19.77406258,-49.01170037,-50.92128585,-114.20058780000001
HAKVIB_stripped.cif,0.6301318029999999,0.9578490270000001,1.3574700000000002,1781.82,0.66108,-3.44,-3.74,-3.52,-16.67821749,-24.91539796,-26.97434171,-38.48478083
HAKVUN_stripped.cif,0.620365119,0.904280492,1.3760700000000001,1627.05,0.64284,-3.57,-4.18,-3.99,-18.60195481,-32.63588039,-30.22227961,-36.04302774
HAKWAU_stripped.cif,0.605442964,0.891389137,1.0157399999999999,1455.09,0.63012,-3.89,-4.01,-4.0,-17.37192306,-30.68885384,-29.54555944,-50.60574096
HALHEJ_stripped.cif,0.935773706,1.001335571,0.648888,2038.04,0.7508,-3.23,-3.4,-3.44,-14.53088003,-19.81457654,-20.99571309,-36.24994771
HALQUJ_stripped.cif,0.61402142,0.7658703840000001,0.775057,1604.79,0.66604,-3.44,-3.46,-3.64,-17.46194752,-23.1817662,-24.82724803,-16.48698765
HALSIZ_stripped.cif,0.7129441809999999,0.76313512,1.37174,595.651,0.44582,-3.43,-3.68,-3.84,-19.20622476,-23.16632965,-27.09976852,-45.19884024
HALTEW_stripped.cif,0.6705260129999999,0.804450895,1.13818,1340.74,0.56894,-3.13,-3.59,-3.57,-19.16578003,-24.75216626,-26.77877661,-16.32094797
HALVAU_stripped.cif,0.736566203,0.8617350840000001,0.959475,1554.32,0.63434,-3.33,-3.93,-3.86,-16.31899779,-30.94934615,-30.50785623,-76.35126422
HAMJOW_stripped.cif,0.7520830359999999,0.7768028459999999,0.916107,1724.82,0.6451399999999999,-3.05,-3.34,-3.35,-17.88987926,-23.13914444,-23.92080759,-14.678800099999998
HAMLIT_stripped.cif,0.676535406,0.8808953009999999,1.03116,1523.87,0.60814,-3.34,-3.87,-3.98,-19.48556912,-32.34850535,-32.31264608,-62.09094434
HAMREU_stripped.cif,0.7063737940000001,0.867538195,2.59922,726.076,0.4471,-3.45,-3.97,-3.86,-19.97895997,-23.32592771,-29.42030943,-25.26321209
HAMRIY_stripped.cif,0.700625849,0.853060292,2.96338,684.36,0.42578,-3.42,-4.01,-3.75,-20.78200584,-24.15832549,-29.51931992,-26.62074152
HANKUE_stripped.cif,0.8413507090000001,1.0432714790000002,1.04801,1793.87,0.6984600000000001,-3.41,-4.03,-4.33,-21.16957114,-37.02800444,-67.97049021,-105.30998500000001
HANWAW_stripped.cif,0.6955114459999999,1.054104932,0.840493,1832.36,0.69538,-3.66,-3.79,-3.81,-18.41281765,-23.95262101,-25.99114258,-29.43715733
HAPGIR_stripped.cif,0.743269817,0.787232995,1.2490299999999999,1245.72,0.54708,-3.26,-5.03,-4.72,-18.15589049,-49.30214124,-41.13596373,-102.9363743
HAPHUD_stripped.cif,0.8346559090000001,0.928140732,0.827108,1721.25,0.66138,-3.46,-3.64,-3.76,-16.32052578,-20.31762232,-23.33547336,-14.22693183
HAPNAP_stripped.cif,0.592994593,0.7426206679999999,1.87575,1182.23,0.5670000000000001,-3.66,-3.89,-3.97,-22.08792015,-34.97934455,-39.80472135,-37.08125545
HAPZUW_stripped.cif,0.888266569,0.9217103999999999,1.33372,1138.81,0.53838,-3.28,-3.63,-3.66,-16.2923824,-20.19971236,-22.63240413,-17.45968334
HAQJIV_stripped.cif,0.789627946,1.038283483,0.815808,2180.29,0.7359,-3.52,-3.92,-3.74,-18.03555978,-25.0581814,-26.93059904,-26.60615676
HAQRID_stripped.cif,0.8679857390000001,0.92127435,1.08273,1326.76,0.60588,-3.04,-3.67,-3.96,-16.52101576,-30.95337226,-33.67511925,-63.10921647
HAQROJ_stripped.cif,0.873728542,0.9217790459999999,0.977066,1593.76,0.643,-2.95,-3.3,-3.38,-15.51173229,-20.74859461,-22.48673336,-16.28839091
HASKIX_stripped.cif,0.634705945,0.724274231,1.49082,666.17,0.47973999999999994,-3.7,-3.91,-4.13,-24.79434378,-27.899758399999996,-34.91170165,-18.89284973
HASSUR_stripped.cif,0.726982984,0.847104183,1.0022,1849.21,0.6341,-3.32,-3.41,-3.56,-18.81686851,-23.60789175,-28.91141357,-21.35379176
HATGUF_stripped.cif,0.8237617070000001,0.9247025170000001,1.22173,1137.2,0.57724,-3.62,-3.8,-3.9,-22.30601427,-27.81754656,-29.71180833,-38.36472453
HATGUF01_stripped.cif,0.827991832,0.9262338590000001,1.2219200000000001,1128.61,0.57528,-3.64,-3.87,-4.06,-22.55495283,-28.072560100000004,-30.06422235,-38.56339084
HAVXAF_stripped.cif,0.613342783,0.74828108,2.51186,846.828,0.47508,-3.88,-4.11,-4.24,-19.82529151,-31.619058799999998,-30.94863771,-58.16661598
HAWDAN_stripped.cif,0.6191361320000001,0.766991768,0.957068,1370.06,0.5636800000000001,-3.21,-4.29,-3.65,-20.30193378,-38.09572024,-28.83563422,-63.95597609
HAWYUB_stripped.cif,0.75584133,0.7815636690000001,1.50744,942.702,0.4951,-2.99,-3.28,-3.31,-20.92536612,-24.80214466,-27.15967969,-13.83405318
HAXSUW_stripped.cif,0.664994344,0.6766780659999999,1.54435,414.592,0.44806,-2.7,-3.48,-3.08,-21.06338101,-26.53821633,-29.51399845,-18.95506364
HAYTAE_stripped.cif,0.584454483,0.631880888,1.60601,666.2260000000001,0.55562,-3.42,-4.84,-4.34,-16.17170001,-46.66516297,-34.82095095,-103.1669181
HAYVOU_stripped.cif,0.6973278759999999,0.81531005,0.909638,1833.38,0.64184,-3.11,-3.84,-3.91,-15.99726493,-34.29069427,-33.49491876,-80.16489106
HAYYOY_stripped.cif,0.668539663,0.9065278990000001,2.8063599999999997,1237.81,0.5286,-3.83,-4.04,-3.94,-19.21311316,-25.91658481,-27.76993199,-20.28897256
HAYYUE_stripped.cif,0.999359813,1.042238735,1.9772299999999998,1484.51,0.6389199999999999,-2.99,-3.56,-3.39,-13.42537024,-26.97796723,-24.83228041,-55.79781644
HAYZAL_stripped.cif,1.26839729,1.282857886,1.8379599999999998,1345.0,0.7813,-2.98,-3.57,-3.61,-13.68289208,-31.63620243,-29.60879652,-70.64337959
HAYZEP_stripped.cif,1.138561303,1.1919015640000001,2.52019,1678.78,0.73906,-3.3,-3.5,-3.69,-14.18813775,-19.00073778,-21.50520592,-13.20829186
HAZBIW_stripped.cif,0.7777696270000001,0.7936262709999999,1.1602,971.2330000000001,0.5341,-3.48,-4.65,-5.72,-17.38195417,-37.19224741,-49.22583052,-82.81236919
HAZKAU_stripped.cif,0.621604132,0.6769230390000001,1.27636,870.055,0.52484,-3.25,-4.87,-3.84,-16.09590818,-36.0138615,-32.60373506,-51.2115032
HAZSIL_stripped.cif,0.669785331,0.885520658,1.19852,1806.66,0.6335,-3.28,-3.8,-3.53,-15.66471884,-26.52013788,-23.21908014,-42.56810344
HEBJAB_stripped.cif,0.61858148,0.671347822,1.19151,498.525,0.46676000000000006,-3.58,-4.89,-4.7,-19.30422503,-49.5632295,-40.05003535,-78.92007944
HEBJIJ_stripped.cif,0.608642614,0.78588623,1.2637,515.683,0.4669,-3.33,-4.7,-4.05,-15.38079251,-41.76385025,-34.85566228,-84.04020939
HEBKEG_stripped.cif,0.587150622,0.714065581,1.56809,689.302,0.47626,-5.24,-3.78,-5.24,-24.61701565,-29.17174044,-35.63293069,-27.27032781
HEBXIX_stripped.cif,0.634405722,0.709264872,1.07223,1048.25,0.57014,-3.82,-4.63,-4.78,-19.10886442,-42.17469487,-40.23472365,-78.84533909
HECQUB_stripped.cif,0.7089933490000001,0.934686268,0.785068,2102.47,0.68916,-3.01,-3.3,-3.33,-15.8564409,-19.311476100000004,-21.39298757,-10.41095901
HECYAR_stripped.cif,0.631111833,0.753953621,1.26787,485.458,0.4481,-3.65,-4.18,-3.9,-25.14319729,-29.70380364,-32.798897,-16.18394893
HECYAR01_stripped.cif,0.642964808,0.759476713,1.2481,513.269,0.45518000000000003,-3.67,-4.03,-3.88,-24.67365499,-29.21569434,-32.19768901,-16.01249411
HEDCAW_stripped.cif,0.821088852,0.9125642540000001,0.938003,1867.71,0.63754,-3.21,-4.2,-3.68,-17.66680099,-38.7440363,-29.15133951,-55.493027399999995
HEDCIE_stripped.cif,0.7963356140000001,0.8415834440000001,1.0285600000000001,1503.81,0.5818399999999999,-3.37,-3.72,-3.66,-19.20554454,-24.19440754,-26.39692157,-30.77785442
HEFDUT_stripped.cif,0.873679168,0.977932474,1.1470799999999999,906.957,0.58214,-3.86,-4.08,-4.19,-22.80027684,-32.29576167,-35.25809679,-61.29234433
HEFFEF_stripped.cif,0.921840922,0.979692205,1.17123,1022.58,0.56412,-3.89,-4.17,-4.87,-23.26990601,-35.92442737,-38.03239671,-58.454931099999996
HEGJUZ_stripped.cif,0.675700455,0.794159587,1.0903200000000002,1060.07,0.55374,-3.67,-3.77,-3.99,-21.58404226,-25.74880681,-29.29409753,-14.38507733
HEGTIY_stripped.cif,0.6090349079999999,0.677328587,1.21804,325.559,0.45364,-3.27,-3.94,-3.45,-24.56350618,-34.2583665,-35.28630804,-26.07642206
HEGWUN_stripped.cif,0.5987150179999999,0.685430905,1.8584900000000002,468.38800000000003,0.47056000000000003,-3.42,-4.83,-3.98,-20.80469499,-45.55268973,-35.58337995,-59.86208324
HEHCOO_stripped.cif,0.894677086,0.98523466,0.8683350000000001,1827.67,0.66614,-3.19,-3.59,-3.95,-13.70473824,-20.11275115,-26.91301817,-21.36855095
HEHTUM_stripped.cif,0.661999042,0.733593649,1.27339,698.372,0.50646,-3.44,-3.98,-3.94,-24.70708644,-39.33570554,-38.85156909,-60.56537562
HEHVAU_stripped.cif,0.67589652,0.736797939,1.38155,742.047,0.52028,-3.41,-3.97,-4.03,-23.90949967,-40.4788438,-39.98239038,-64.64856027
HEHZAY_stripped.cif,0.7333040190000001,0.878905368,1.31176,1679.22,0.60122,-3.07,-4.01,-3.42,-17.61224633,-40.05511901,-27.00180646,-75.77050984
HEJNES_stripped.cif,0.893874897,1.08591641,0.638806,1727.34,0.7455,-3.24,-3.47,-3.54,-15.307846599999998,-20.51994819,-21.84924881,-11.37421387
HEJQAR_stripped.cif,0.675825983,0.810424748,1.53305,992.865,0.56652,-3.3,-3.53,-3.54,-18.17077995,-20.67967579,-23.72848929,-11.32926884
HEJQEV_stripped.cif,0.652877495,0.7905821,1.2739,851.933,0.5272,-3.28,-3.49,-3.53,-19.35855673,-22.23503623,-25.36389924,-11.31313032
HEJQIZ_stripped.cif,0.630567193,0.7701484740000001,1.4571100000000001,704.3510000000001,0.51356,-3.46,-3.56,-3.73,-21.00855395,-24.81223703,-27.54138203,-12.46011801
