Thresholds,False Positive Rate,True Positive Rate
0.766,0.029516994633273702,0.768012668250198
0.764,0.03041144901610018,0.7711797307996833
0.76,0.03130590339892665,0.7719714964370546
0.758,0.03130590339892665,0.7727632620744259
0.756,0.03130590339892665,0.7751385589865399
0.754,0.03309481216457961,0.7767220902612827
0.75,0.03309481216457961,0.7783056215360253
0.748,0.03309481216457961,0.779889152810768
0.746,0.03309481216457961,0.7806809184481394
0.744,0.03398926654740608,0.782264449722882
0.742,0.03488372093023256,0.784639746634996
0.74,0.03488372093023256,0.7862232779097387
0.738,0.03667262969588551,0.7893903404592241
0.736,0.038461538461538464,0.7909738717339667
0.734,0.038461538461538464,0.7941409342834521
0.732,0.038461538461538464,0.7957244655581948
0.728,0.04025044722719141,0.7988915281076802
0.726,0.04114490161001789,0.7996832937450514
0.724,0.04203935599284436,0.8036421219319082
0.722,0.04203935599284436,0.8052256532066508
0.72,0.04203935599284436,0.8083927157561361
0.718,0.04293381037567084,0.8099762470308789
0.716,0.04293381037567084,0.8107680126682502
0.712,0.044722719141323794,0.8139350752177356
0.71,0.04561717352415027,0.8139350752177356
0.708,0.04561717352415027,0.8147268408551069
0.706,0.04561717352415027,0.8171021377672208
0.704,0.046511627906976744,0.8178939034045922
0.702,0.04830053667262969,0.8194774346793349
0.7,0.049194991055456175,0.8218527315914489
0.698,0.05008944543828265,0.8234362628661916
0.696,0.0518783542039356,0.8242280285035629
0.694,0.0518783542039356,0.8250197941409343
0.692,0.05366726296958855,0.8266033254156769
0.69,0.05366726296958855,0.8281868566904196
0.688,0.05366726296958855,0.8321456848772764
0.686,0.05456171735241502,0.8329374505146476
0.684,0.05635062611806798,0.836104513064133
0.678,0.05635062611806798,0.838479809976247
0.676,0.05635062611806798,0.8400633412509897
0.674,0.05635062611806798,0.8408551068883611
0.672,0.05635062611806798,0.8432304038004751
0.67,0.057245080500894455,0.8448139350752177
0.668,0.059033989266547404,0.8463974663499604
0.664,0.059033989266547404,0.8471892319873318
0.656,0.061717352415026835,0.8495645288994458
0.65,0.061717352415026835,0.850356294536817
0.646,0.061717352415026835,0.8535233570863024
0.644,0.0626118067978533,0.8551068883610451
0.642,0.06350626118067978,0.8551068883610451
0.638,0.06350626118067978,0.8582739509105305
0.636,0.06350626118067978,0.8606492478226445
0.634,0.06440071556350627,0.8614410134600158
0.632,0.06440071556350627,0.8638163103721298
0.63,0.06440071556350627,0.8653998416468726
0.628,0.06440071556350627,0.8661916072842438
0.626,0.06529516994633273,0.8693586698337292
0.624,0.06708407871198568,0.8733174980205859
0.622,0.06797853309481217,0.8749010292953285
0.618,0.06887298747763863,0.8749010292953285
0.616,0.06887298747763863,0.8756927949326999
0.614,0.06976744186046512,0.8756927949326999
0.612,0.0706618962432916,0.8772763262074426
0.61,0.0706618962432916,0.8780680918448139
0.608,0.07155635062611806,0.8788598574821853
0.606,0.07334525939177101,0.8796516231195566
0.604,0.07602862254025045,0.8796516231195566
0.602,0.07692307692307693,0.8820269200316706
0.598,0.07871198568872988,0.8836104513064132
0.596,0.08139534883720931,0.8836104513064132
0.594,0.08228980322003578,0.8836104513064132
0.592,0.08318425760286226,0.8844022169437846
0.59,0.08318425760286226,0.885193982581156
0.588,0.08407871198568873,0.88756927949327
0.586,0.08407871198568873,0.8883610451306413
0.584,0.08497316636851521,0.8915281076801267
0.582,0.08497316636851521,0.8923198733174981
0.578,0.08497316636851521,0.8939034045922407
0.576,0.08586762075134168,0.8939034045922407
0.574,0.0885509838998211,0.894695170229612
0.572,0.09033989266547406,0.8954869358669834
0.57,0.09212880143112702,0.8954869358669834
0.568,0.09302325581395349,0.8954869358669834
0.566,0.09302325581395349,0.897070467141726
0.564,0.09481216457960644,0.8986539984164688
0.562,0.09570661896243292,0.8986539984164688
0.56,0.09749552772808587,0.9002375296912114
0.556,0.09749552772808587,0.9034045922406968
0.554,0.09838998211091235,0.9049881235154394
0.552,0.09838998211091235,0.9057798891528107
0.55,0.09928443649373882,0.9065716547901821
0.54,0.09928443649373882,0.9089469517022961
0.538,0.1001788908765653,0.9097387173396675
0.536,0.1001788908765653,0.9105304829770388
0.534,0.10107334525939177,0.9113222486144101
0.532,0.10196779964221825,0.9113222486144101
0.53,0.10196779964221825,0.9121140142517815
0.528,0.10196779964221825,0.9136975455265242
0.524,0.10196779964221825,0.9144893111638955
0.522,0.10286225402504472,0.9144893111638955
0.52,0.10465116279069768,0.9144893111638955
0.516,0.10554561717352415,0.9144893111638955
0.514,0.10644007155635063,0.9152810768012668
0.508,0.1073345259391771,0.9168646080760094
0.506,0.10912343470483005,0.9168646080760094
0.504,0.11001788908765653,0.9176563737133808
0.502,0.11180679785330948,0.9192399049881235
0.5,0.11270125223613596,0.9200316706254948
0.498,0.11359570661896243,0.9200316706254948
0.496,0.11538461538461539,0.9224069675376089
0.494,0.11627906976744186,0.9239904988123515
0.492,0.11627906976744186,0.9247822644497229
0.49,0.11896243291592129,0.9287410926365796
0.488,0.12075134168157424,0.9303246239113222
0.482,0.12254025044722719,0.931908155186065
0.478,0.12432915921288014,0.931908155186065
0.476,0.1252236135957066,0.9326999208234362
0.474,0.1261180679785331,0.9326999208234362
0.472,0.12701252236135957,0.934283452098179
0.47,0.12701252236135957,0.9350752177355502
0.468,0.129695885509839,0.9358669833729216
0.466,0.13148479427549195,0.9374505146476643
0.464,0.13237924865831843,0.9374505146476643
0.46,0.13237924865831843,0.9390340459224069
0.458,0.13327370304114491,0.9398258115597783
0.454,0.13416815742397137,0.9398258115597783
0.448,0.13595706618962433,0.9398258115597783
0.446,0.1368515205724508,0.9398258115597783
0.444,0.13774597495527727,0.9429928741092637
0.442,0.13864042933810375,0.943784639746635
0.44,0.1413237924865832,0.9445764053840063
0.436,0.14221824686940965,0.946159936658749
0.434,0.1440071556350626,0.9469517022961204
0.432,0.1440071556350626,0.9477434679334917
0.43,0.14579606440071557,0.9493269992082344
0.426,0.1475849731663685,0.9493269992082344
0.424,0.14937388193202147,0.9493269992082344
0.42,0.1511627906976744,0.950910530482977
0.418,0.1520572450805009,0.9524940617577197
0.416,0.1547406082289803,0.9524940617577197
0.414,0.1556350626118068,0.9524940617577197
0.412,0.15831842576028624,0.953285827395091
0.41,0.1592128801431127,0.953285827395091
0.408,0.16010733452593917,0.9540775930324624
0.404,0.16189624329159213,0.9540775930324624
0.402,0.16279069767441862,0.9548693586698337
0.4,0.16547406082289803,0.9548693586698337
0.396,0.167262969588551,0.9564528899445764
0.392,0.16815742397137745,0.9564528899445764
0.39,0.16815742397137745,0.9572446555819477
0.382,0.16905187835420393,0.9580364212193191
0.38,0.16994633273703041,0.9580364212193191
0.378,0.16994633273703041,0.9596199524940617
0.376,0.1735241502683363,0.9604117181314331
0.372,0.1771019677996422,0.9604117181314331
0.368,0.1806797853309481,0.9619952494061758
0.364,0.1806797853309481,0.9627870150435471
0.362,0.18246869409660108,0.9635787806809184
0.36,0.18246869409660108,0.9643705463182898
0.358,0.18336314847942756,0.9643705463182898
0.356,0.1851520572450805,0.9643705463182898
0.354,0.18694096601073346,0.9659540775930324
0.352,0.1887298747763864,0.9659540775930324
0.35,0.18962432915921287,0.9659540775930324
0.348,0.19409660107334525,0.9675376088677752
0.346,0.1967799642218247,0.9675376088677752
0.344,0.19946332737030412,0.9683293745051464
0.338,0.20304114490161002,0.9683293745051464
0.336,0.2039355992844365,0.9699129057798892
0.334,0.20483005366726298,0.9699129057798892
0.332,0.2075134168157424,0.9699129057798892
0.33,0.20930232558139536,0.9699129057798892
0.328,0.20930232558139536,0.9707046714172605
0.326,0.2110912343470483,0.9707046714172605
0.324,0.21198568872987478,0.9714964370546318
0.322,0.2146690518783542,0.9714964370546318
0.318,0.21645796064400716,0.9714964370546318
0.316,0.21735241502683364,0.9722882026920031
0.314,0.22003577817531306,0.9722882026920031
0.312,0.22003577817531306,0.9730799683293745
0.31,0.22450805008944544,0.9730799683293745
0.308,0.22540250447227192,0.9738717339667459
0.306,0.22719141323792486,0.9738717339667459
0.304,0.22808586762075134,0.9746634996041171
0.302,0.23076923076923078,0.9746634996041171
0.296,0.23076923076923078,0.9762470308788599
0.294,0.23166368515205724,0.9770387965162312
0.292,0.23434704830053668,0.9802058590657166
0.284,0.23971377459749552,0.9802058590657166
0.282,0.24239713774597496,0.9809976247030879
0.28,0.24597495527728086,0.9809976247030879
0.278,0.24597495527728086,0.9817893903404592
0.276,0.24686940966010734,0.9825811559778306
0.274,0.2513416815742397,0.9825811559778306
0.272,0.2522361359570662,0.9833729216152018
0.27,0.25402504472271914,0.9833729216152018
0.268,0.2558139534883721,0.9841646872525732
0.264,0.25760286225402507,0.9841646872525732
0.262,0.2584973166368515,0.9849564528899446
0.26,0.259391771019678,0.9849564528899446
0.256,0.2620751341681574,0.9849564528899446
0.254,0.2638640429338104,0.9857482185273159
0.25,0.26565295169946335,0.9857482185273159
0.248,0.26833631484794274,0.9865399841646872
0.246,0.2692307692307692,0.9865399841646872
0.244,0.2710196779964222,0.9865399841646872
0.238,0.27280858676207514,0.9873317498020586
0.234,0.2745974955277281,0.9873317498020586
0.232,0.2772808586762075,0.9873317498020586
0.23,0.278175313059034,0.9873317498020586
0.228,0.28354203935599287,0.9873317498020586
0.22,0.29069767441860467,0.9873317498020586
0.214,0.2924865831842576,0.9873317498020586
0.212,0.2960644007155635,0.9873317498020586
0.21,0.29874776386404295,0.9873317498020586
0.208,0.29964221824686943,0.9881235154394299
0.202,0.3005366726296959,0.9881235154394299
0.2,0.30143112701252234,0.9897070467141726
0.198,0.3032200357781753,0.9897070467141726
0.196,0.30500894454382826,0.9904988123515439
0.19,0.315742397137746,0.9904988123515439
0.186,0.31753130590339895,0.9912905779889153
0.184,0.32021466905187834,0.9912905779889153
0.18,0.3211091234347048,0.9912905779889153
0.178,0.3228980322003578,0.9912905779889153
0.176,0.32379248658318427,0.9912905779889153
0.174,0.3282647584973166,0.9912905779889153
0.172,0.3291592128801431,0.9920823436262867
0.168,0.334525939177102,0.9920823436262867
0.166,0.3354203935599284,0.9920823436262867
0.164,0.3425760286225403,0.9920823436262867
0.162,0.34525939177101966,0.9920823436262867
0.16,0.3488372093023256,0.9920823436262867
0.158,0.35062611806797855,0.9920823436262867
0.156,0.35241502683363146,0.9928741092636579
0.154,0.3559928443649374,0.9928741092636579
0.15,0.35778175313059035,0.9928741092636579
0.148,0.3622540250447227,0.9936658749010293
0.146,0.3631484794275492,0.9936658749010293
0.142,0.3685152057245081,0.9936658749010293
0.14,0.3694096601073345,0.9936658749010293
0.138,0.37298747763864043,0.9936658749010293
0.136,0.3756708407871199,0.9944576405384006
0.134,0.37835420393559926,0.9944576405384006
0.132,0.38372093023255816,0.9944576405384006
0.13,0.3855098389982111,0.9944576405384006
0.126,0.39087656529516995,0.9944576405384006
0.124,0.3926654740608229,0.9944576405384006
0.122,0.3935599284436494,0.9944576405384006
0.12,0.3962432915921288,0.9944576405384006
0.118,0.4007155635062612,0.9944576405384006
0.116,0.4087656529516995,0.9944576405384006
0.114,0.41055456171735244,0.9944576405384006
0.112,0.41323792486583183,0.995249406175772
0.11,0.4186046511627907,0.995249406175772
0.108,0.4221824686940966,0.9960411718131433
0.104,0.4293381037567084,0.9960411718131433
0.1,0.4347048300536673,0.9960411718131433
0.098,0.43828264758497315,0.9960411718131433
0.096,0.43917710196779963,0.9960411718131433
0.094,0.4400715563506261,0.9968329374505146
0.092,0.4445438282647585,0.9968329374505146
0.09,0.45348837209302323,0.9968329374505146
0.088,0.4543828264758497,0.9968329374505146
0.086,0.45706618962432916,0.9968329374505146
0.084,0.4606440071556351,0.997624703087886
0.082,0.462432915921288,0.997624703087886
0.08,0.47048300536672627,0.997624703087886
0.078,0.4749552772808587,0.997624703087886
0.076,0.4776386404293381,0.997624703087886
0.074,0.4803220035778175,0.9984164687252574
0.072,0.48300536672629696,0.9984164687252574
0.07,0.4883720930232558,0.9984164687252574
0.068,0.49463327370304117,0.9984164687252574
0.066,0.5026833631484794,0.9984164687252574
0.064,0.5098389982110912,0.9984164687252574
0.062,0.5134168157423972,0.9984164687252574
0.06,0.5268336314847942,0.9984164687252574
0.058,0.5313059033989267,0.9992082343626286
0.056,0.537567084078712,0.9992082343626286
0.054,0.5402504472271914,0.9992082343626286
0.052,0.5447227191413238,0.9992082343626286
0.05,0.5518783542039356,0.9992082343626286
0.048,0.5581395348837209,0.9992082343626286
0.046,0.5626118067978533,0.9992082343626286
0.044,0.5715563506261181,0.9992082343626286
0.042,0.5796064400715564,0.9992082343626286
0.04,0.5858676207513417,0.9992082343626286
0.038,0.59391771019678,0.9992082343626286
0.036,0.6010733452593918,0.9992082343626286
0.034,0.6118067978533095,0.9992082343626286
0.032,0.6180679785330948,0.9992082343626286
0.03,0.6207513416815742,0.9992082343626286
0.028,0.6368515205724508,0.9992082343626286
0.026,0.6493738819320215,0.9992082343626286
0.024,0.6610017889087657,0.9992082343626286
0.022,0.6708407871198568,0.9992082343626286
0.02,0.6833631484794276,0.9992082343626286
0.018,0.6976744186046512,0.9992082343626286
0.016,0.7119856887298748,1.0
0.014,0.7271914132379249,1.0
0.012,0.740608228980322,1.0
0.01,0.7701252236135957,1.0
0.008,0.8050089445438283,1.0
0.004,0.8908765652951699,1.0
0.002,0.947227191413238,1.0
0.0,1.0,1.0
