Thresholds,False Positive Rate,True Positive Rate
2.0,0.0,0.0
1.0,0.03130590339892665,0.6611243072050673
0.8,0.08586762075134168,0.8155186064924782
0.6,0.14221824686940965,0.9089469517022961
0.4,0.22271914132379247,0.9564528899445764
0.2,0.3443649373881932,0.9897070467141726
0.0,1.0,1.0
