Thresholds,False Positive Rate,True Positive Rate
1.999610908291329,0.0,0.0
0.9996109082913289,0.0,0.000791765637371338
0.9901946148436033,0.0,0.22486144101346
0.99008602975393,0.0008944543828264759,0.22486144101346
0.9898710769971583,0.0008944543828264759,0.2288202692003167
0.989745362712465,0.0017889087656529517,0.2288202692003167
0.9872662530183124,0.0017889087656529517,0.24782264449722882
0.9872421754196775,0.0026833631484794273,0.24782264449722882
0.9724879516474667,0.0026833631484794273,0.36896278701504354
0.9722234352436199,0.0035778175313059034,0.36896278701504354
0.9643893733169581,0.0035778175313059034,0.4069675376088678
0.9641397444061636,0.004472271914132379,0.4069675376088678
0.9609350997168309,0.004472271914132379,0.42121931908155186
0.9607954936706307,0.005366726296958855,0.42121931908155186
0.9534351354754472,0.005366726296958855,0.442596991290578
0.9533409586527462,0.006261180679785331,0.442596991290578
0.9470703877374257,0.006261180679785331,0.4592240696753761
0.9465116532551271,0.007155635062611807,0.4592240696753761
0.9434142898898726,0.007155635062611807,0.47110055423594616
0.9434139878404774,0.008050089445438283,0.47110055423594616
0.9400691738732668,0.008050089445438283,0.48931116389548696
0.9398993837056124,0.008944543828264758,0.48931116389548696
0.9349856063297404,0.008944543828264758,0.5170229612034838
0.9348303949718523,0.01073345259391771,0.5170229612034838
0.9260488679603732,0.01073345259391771,0.5518606492478226
0.9259161948130977,0.011627906976744186,0.5518606492478226
0.9247059827532267,0.011627906976744186,0.5542359461599367
0.9241851731362354,0.012522361359570662,0.5542359461599367
0.9229034091987887,0.012522361359570662,0.5589865399841647
0.9224987362070474,0.014311270125223614,0.5589865399841647
0.9212711825326656,0.014311270125223614,0.56215360253365
0.9204658935016932,0.01520572450805009,0.56215360253365
0.9176267053803131,0.01520572450805009,0.5732383214568487
0.9175805395455833,0.016100178890876567,0.5732383214568487
0.9166861401118255,0.016100178890876567,0.5764053840063341
0.9166569570179529,0.01699463327370304,0.5764053840063341
0.9140449587721706,0.01699463327370304,0.5898653998416469
0.914032414852053,0.017889087656529516,0.5898653998416469
0.9092291153583003,0.017889087656529516,0.601741884402217
0.9088110793461871,0.01967799642218247,0.601741884402217
0.8841211096442256,0.01967799642218247,0.6809184481393508
0.8839406918667532,0.020572450805008944,0.6809184481393508
0.8839242678091389,0.020572450805008944,0.6817102137767221
0.8835294524708833,0.02146690518783542,0.6817102137767221
0.8832661815130464,0.02146690518783542,0.6825019794140934
0.8830187031496106,0.022361359570661897,0.6825019794140934
0.8802446686988302,0.022361359570661897,0.6880443388756928
0.880178365520728,0.023255813953488372,0.6880443388756928
0.8775895224906177,0.023255813953488372,0.6943784639746635
0.8771113496191772,0.024150268336314847,0.6943784639746635
0.8750480177621314,0.024150268336314847,0.6991290577988916
0.8749990863701229,0.025044722719141325,0.6991290577988916
0.8684549030070365,0.025044722719141325,0.7094220110847189
0.8674049955198404,0.026833631484794274,0.7094220110847189
0.8610534779100735,0.026833631484794274,0.7228820269200317
0.8595659187751046,0.028622540250447227,0.7228820269200317
0.8577072336897151,0.028622540250447227,0.728424386381631
0.8568649603212376,0.03041144901610018,0.728424386381631
0.8559644613314005,0.03041144901610018,0.730799683293745
0.854928486394265,0.03130590339892665,0.730799683293745
0.8549045371626347,0.03130590339892665,0.7315914489311164
0.8544878289049063,0.03220035778175313,0.7315914489311164
0.8520030160809565,0.03220035778175313,0.7347585114806018
0.851883758204769,0.03309481216457961,0.7347585114806018
0.8517189592860593,0.03309481216457961,0.735550277117973
0.8516373334901549,0.03398926654740608,0.735550277117973
0.848915662133523,0.03398926654740608,0.7395091053048297
0.8481583387811225,0.03488372093023256,0.7395091053048297
0.8462333895132516,0.03488372093023256,0.7418844022169437
0.8453988764717442,0.03577817531305903,0.7418844022169437
0.8448609439713731,0.03577817531305903,0.7426761678543151
0.8446257706486489,0.03667262969588551,0.7426761678543151
0.8433906460503983,0.03667262969588551,0.7450514647664291
0.8432054107873784,0.03756708407871199,0.7450514647664291
0.8400188598496174,0.03756708407871199,0.7498020585906572
0.8377531608120045,0.038461538461538464,0.7498020585906572
0.837216140023805,0.038461538461538464,0.7505938242280285
0.8367890558420921,0.03935599284436494,0.7505938242280285
0.8356223450810873,0.03935599284436494,0.7529691211401425
0.8352643408280446,0.04025044722719141,0.7529691211401425
